#[ 全船船体网格数 ]
 4287
    45.75000     4.35820     2.53890    45.00000     4.35656     2.54515    45.00000     3.91308     1.98314    45.75000     3.91255     1.97677
    45.75000     3.91255     1.97677    45.00000     3.91308     1.98314    45.00000     3.33686     1.55702    45.75000     3.33476     1.55026
    45.75000     3.33476     1.55026    45.00000     3.33686     1.55702    45.00000     2.70039     1.22551    45.75000     2.69814     1.21581
    45.75000     2.69814     1.21581    45.00000     2.70039     1.22551    45.00000     2.03747     0.95053    45.75000     2.03572     0.93574
    45.75000     2.03572     0.93574    45.00000     2.03747     0.95053    45.00000     1.36264     0.70626    45.75000     1.36156     0.68530
    45.75000     1.36156     0.68530    45.00000     1.36264     0.70626    45.00000     0.68329     0.47497    45.75000     0.68292     0.44732
    45.75000     0.68292     0.44732    45.00000     0.68329     0.47497    45.00000     0.00014     0.26523    45.75000     0.00014     0.23188
    45.00000     5.23006     6.00029    44.25000     5.22500     6.00029    44.25000     5.14845     5.28790    45.00000     5.15406     5.28638
    45.00000     5.15406     5.28638    44.25000     5.14845     5.28790    44.25000     5.03231     4.58093    45.00000     5.03746     4.57802
    45.00000     5.03746     4.57802    44.25000     5.03231     4.58093    44.25000     4.87391     3.88220    45.00000     4.87816     3.87800
    45.00000     4.87816     3.87800    44.25000     4.87391     3.88220    44.25000     4.66110     3.19828    45.00000     4.66428     3.19290
    45.00000     4.66428     3.19290    44.25000     4.66110     3.19828    44.25000     4.35493     2.55140    45.00000     4.35656     2.54515
    45.00000     4.35656     2.54515    44.25000     4.35493     2.55140    44.25000     3.91360     1.98951    45.00000     3.91308     1.98314
    45.00000     3.91308     1.98314    44.25000     3.91360     1.98951    44.25000     3.33896     1.56379    45.00000     3.33686     1.55702
    45.00000     3.33686     1.55702    44.25000     3.33896     1.56379    44.25000     2.70264     1.23520    45.00000     2.70039     1.22551
    45.00000     2.70039     1.22551    44.25000     2.70264     1.23520    44.25000     2.03921     0.96532    45.00000     2.03747     0.95053
    45.00000     2.03747     0.95053    44.25000     2.03921     0.96532    44.25000     1.36372     0.72723    45.00000     1.36264     0.70626
    45.00000     1.36264     0.70626    44.25000     1.36372     0.72723    44.25000     0.68366     0.50262    45.00000     0.68329     0.47497
    45.00000     0.68329     0.47497    44.25000     0.68366     0.50262    44.25000     0.00014     0.29858    45.00000     0.00014     0.26523
    44.25000     5.22500     6.00029    43.50000     5.21994     6.00029    43.50000     5.14285     5.28942    44.25000     5.14845     5.28790
    44.25000     5.14845     5.28790    43.50000     5.14285     5.28942    43.50000     5.02715     4.58384    44.25000     5.03231     4.58093
    44.25000     5.03231     4.58093    43.50000     5.02715     4.58384    43.50000     4.86967     3.88640    44.25000     4.87391     3.88220
    44.25000     4.87391     3.88220    43.50000     4.86967     3.88640    43.50000     4.65793     3.20366    44.25000     4.66110     3.19828
    44.25000     4.66110     3.19828    43.50000     4.65793     3.20366    43.50000     4.35329     2.55765    44.25000     4.35493     2.55140
    44.25000     4.35493     2.55140    43.50000     4.35329     2.55765    43.50000     3.91413     1.99589    44.25000     3.91360     1.98951
    44.25000     3.91360     1.98951    43.50000     3.91413     1.99589    43.50000     3.34107     1.57055    44.25000     3.33896     1.56379
    44.25000     3.33896     1.56379    43.50000     3.34107     1.57055    43.50000     2.70490     1.24489    44.25000     2.70264     1.23520
    44.25000     2.70264     1.23520    43.50000     2.70490     1.24489    43.50000     2.04095     0.98010    44.25000     2.03921     0.96532
    44.25000     2.03921     0.96532    43.50000     2.04095     0.98010    43.50000     1.36479     0.74820    44.25000     1.36372     0.72723
    44.25000     1.36372     0.72723    43.50000     1.36479     0.74820    43.50000     0.68403     0.53027    44.25000     0.68366     0.50262
    44.25000     0.68366     0.50262    43.50000     0.68403     0.53027    43.50000     0.00014     0.33193    44.25000     0.00014     0.29858
    43.50000     5.21994     6.00029    42.75000     5.21488     6.00029    42.75000     5.13725     5.29093    43.50000     5.14285     5.28942
    43.50000     5.14285     5.28942    42.75000     5.13725     5.29093    42.75000     5.02199     4.58676    43.50000     5.02715     4.58384
    43.50000     5.02715     4.58384    42.75000     5.02199     4.58676    42.75000     4.86542     3.89059    43.50000     4.86967     3.88640
    43.50000     4.86967     3.88640    42.75000     4.86542     3.89059    42.75000     4.65476     3.20904    43.50000     4.65793     3.20366
    43.50000     4.65793     3.20366    42.75000     4.65476     3.20904    42.75000     4.35166     2.56390    43.50000     4.35329     2.55765
    43.50000     4.35329     2.55765    42.75000     4.35166     2.56390    42.75000     3.91466     2.00226    43.50000     3.91413     1.99589
    43.50000     3.91413     1.99589    42.75000     3.91466     2.00226    42.75000     3.34317     1.57732    43.50000     3.34107     1.57055
    43.50000     3.34107     1.57055    42.75000     3.34317     1.57732    42.75000     2.70715     1.25458    43.50000     2.70490     1.24489
    43.50000     2.70490     1.24489    42.75000     2.70715     1.25458    42.75000     2.04269     0.99489    43.50000     2.04095     0.98010
    43.50000     2.04095     0.98010    42.75000     2.04269     0.99489    42.75000     1.36587     0.76917    43.50000     1.36479     0.74820
    43.50000     1.36479     0.74820    42.75000     1.36587     0.76917    42.75000     0.68440     0.55792    43.50000     0.68403     0.53027
    43.50000     0.68403     0.53027    42.75000     0.68440     0.55792    42.75000     0.00014     0.36528    43.50000     0.00014     0.33193
    42.75000     5.21488     6.00029    42.00000     5.20982     6.00030    42.00000     5.13164     5.29245    42.75000     5.13725     5.29093
    42.75000     5.13725     5.29093    42.00000     5.13164     5.29245    42.00000     5.01684     4.58967    42.75000     5.02199     4.58676
    42.75000     5.02199     4.58676    42.00000     5.01684     4.58967    42.00000     4.86117     3.89479    42.75000     4.86542     3.89059
