time,load_ID,sail_enable,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate,V_CG_BODY_X,V_CG_BODY_Y,V_CG_BODY_Z,OMEGA_BODY_X,OMEGA_BODY_Y,OMEGA_BODY_Z,V_WIND_BODY_X,V_WIND_BODY_Y,V_WIND_BODY_Z,V_REL_BODY_X,V_REL_BODY_Y,V_REL_BODY_Z,V_REL_H_MAG,E_UPSTREAM_X,E_UPSTREAM_Y,E_UPSTREAM_Z,C_CHORD_X,C_CHORD_Y,C_CHORD_Z,ALPHA_RAW_DEG,ALPHA_DB_DEG,CL,CD,Q_DYNAMIC,Fx,Fy,Fz,Mx,My,Mz,FX_PLANNING,FY_PLANNING,FZ_PLANNING,MX_PLANNING,MY_PLANNING,MZ_PLANNING,case
3.329999999999951,1,T,0.0,0.0,-0.0152862069675236,0.0,0.03994076391498485,0.0,0.0,0.0,-0.06959005453282202,0.0,-0.001270569967362358,0.0,32.05518003850486,0.0,1.21134402437217,0.0,-0.001270569967362358,0.0,0.0,10.0,0.0,-32.04882718866805,10.0,-1.21134402437217,33.57271696138262,0.954609280670747,-0.2978609092467139,0.0,0.0,-1.0,0.0,72.67083041830165,72.67083041830165,-0.4048580141331854,1.216796291967232,690.3654860535788,-13277.34798954419,-248.999308836044,0.0,1244.99654418022,-66386.73994772094,0.0,-13266.75895558748,-248.999308836044,530.1664359353628,1244.003626717132,-66386.73994772094,-49.7128930490983,dt_005
3.334999999999951,1,T,0.0,0.0,-0.01562633668392863,0.0,0.03993513616116529,0.0,0.0,0.0,-0.06608961538939576,0.0,-0.0008882743452201212,0.0,32.05504710178309,0.0,1.214661273928859,0.0,-0.0008882743452201212,0.0,0.0,10.0,0.0,-32.05060573005699,10.0,-1.214661273928859,33.57441477767799,0.9546139803862164,-0.2978458467919006,0.0,0.0,-1.0,0.0,72.67173446667304,72.67173446667304,-0.4048424571178343,1.216823246251693,690.4353131939317,-13278.90549363478,-248.9970645494356,0.0,1244.985322747178,-66394.52746817388,0.0,-13268.3182013137,-248.9970645494356,530.1539564801421,1243.992693983181,-66394.52746817388,-49.70544409179728,dt_005
3.339999999999951,1,T,0.0,0.0,-0.01594477333218361,0.0,0.039932309531664,0.0,0.0,0.0,-0.06175143977866013,0.0,-0.0003586780512623585,0.0,32.0548773477168,0.0,1.218905383448228,0.0,-0.0003586780512623585,0.0,0.0,10.0,0.0,-32.05308395746049,10.0,-1.218905383448228,33.57678053631722,0.954620527801685,-0.2978248611174567,0.0,0.0,-1.0,0.0,72.6729940192012,72.6729940192012,-0.4048207825275846,1.216860799924939,690.5326171002068,-13281.07589410264,-248.993946448802,0.0,1244.96973224401,-66405.37947051319,0.0,-13270.48837005857,-248.993946448802,530.203097929886,1243.977256402491,-66405.37947051319,-49.70130538579493,dt_005
3.344999999999951,1,T,0.0,0.0,-0.01624986898147999,0.0,0.03992990186313013,0.0,0.0,0.0,-0.06035216516871961,0.0,-0.000620807291182227,0.0,32.05482442429226,0.0,1.220226365183628,0.0,-0.000620807291182227,0.0,0.0,10.0,0.0,-32.05172038783635,10.0,-1.220226365183628,33.57547884721891,0.9546169254557402,-0.2978364075015511,0.0,0.0,-1.0,0.0,72.67230101050696,72.67230101050696,-0.4048327079369275,1.216840137807657,690.4790776397773,-13279.88167281332,-248.9956607784432,0.0,1244.978303892216,-66399.4083640666,0.0,-13269.29637718908,-248.9956607784432,530.1234745226838,1243.985940878964,-66399.4083640666,-49.69865247488165,dt_005
3.349999999999951,1,T,0.0,0.0,-0.01654780237845399,0.0,0.03992607567611585,0.0,0.0,0.0,-0.05881955959519578,0.0,-0.0009093380836261384,0.0,32.05476791820182,0.0,1.221635101600754,0.0,-0.0009093380836261384,0.0,0.0,10.0,0.0,-32.05022122778369,10.0,-1.221635101600754,33.57404772662773,0.9546129644166949,-0.2978491030162251,0.0,0.0,-1.0,0.0,72.67153902850215,72.67153902850215,-0.4048458202505172,1.216817419244843,690.4202169592993,-13278.5687688356,-248.9975492787368,0.0,1244.987746393684,-66392.84384417802,0.0,-13267.98654777133,-248.9975492787368,530.0202985314446,1243.995566002558,-66392.84384417802,-49.69426965353847,dt_005
3.354999999999951,1,T,0.0,0.0,-0.01683758224508846,0.0,0.03992078663001392,0.0,0.0,0.0,-0.0570909995789681,0.0,-0.001205927644018566,0.0,32.05470539188944,0.0,1.22319274526107,0.0,-0.001205927644018566,0.0,0.0,10.0,0.0,-32.04867575366935,10.0,-1.22319274526107,33.57257240015775,0.9546088804776476,-0.2978621918156326,0.0,0.0,-1.0,0.0,72.67075343832369,72.67075343832369,-0.4048593388175018,1.216793996802184,690.3595407578482,-13277.21537954005,-248.999500179268,0.0,1244.99750089634,-66386.07689770023,0.0,-13266.63703987619,-248.999500179268,529.8961095156187,1244.005575551404,-66386.07689770023,-49.68807940694057,dt_005
3.359999999999951,1,T,0.0,0.0,-0.01711824878100808,0.0,0.03991399917162572,0.0,0.0,0.0,-0.05517447693946081,0.0,-0.001508681034406014,0.0,32.0546372177476,0.0,1.224890171463778,0.0,-0.001508681034406014,0.0,0.0,10.0,0.0,-32.04709381257557,10.0,-1.224890171463778,33.5710622684481,0.9546046996164064,-0.2978755905915597,0.0,0.0,-1.0,0.0,72.66994923986286,72.66994923986286,-0.4048731775989168,1.216770019551892,690.2974358721119,-13275.83013420658,-249.0015013799978,0.0,1245.007506899989,-66379.15067103291,0.0,-13265.25649417454,-249.0015013799978,529.7507867551413,1244.015910812809,-66379.15067103291,-49.68003504330341,dt_005
3.36499999999995,1,T,0.0,0.0,-0.0173888860669514,0.0,0.03990568725525927,0.0,0.0,0.0,-0.05307954922192265,0.0,-0.001815690279623241,0.0,32.05456382048109,0.0,1.226716995848287,0.0,-0.001815690279623241,0.0,0.0,10.0,0.0,-32.04548536908297,10.0,-1.226716995848287,33.56952684415005,0.9546004481343274,-0.2978892150141412,0.0,0.0,-1.0,0.0,72.66913149441196,72.66913149441196,-0.4048872494991995,1.216745638396858,690.2342936808178,-13274.4217631699,-249.003540532564,0.0,1245.01770266282,-66372.10881584951,0.0,-13263.85364716506,-249.003540532564,529.5843399355799,1244.026511351848,-66372.10881584951,-49.67010164632228,dt_005
3.36999999999995,1,T,0.0,0.0,-0.01764843045287065,0.0,0.03989588805235061,0.0,0.0,0.0,-0.0505841650522825,0.0,-0.0020622316119766,0.0,32.05447631063138,0.0,1.228896285118521,0.0,-0.0020622316119766,0.0,0.0,10.0,0.0,-32.04416515257149,10.0,-1.228896285118521,33.56826656718034,0.9545969580657776,-0.2979003988778197,0.0,0.0,-1.0,0.0,72.66846022994727,72.66846022994727,-0.404898800730209,1.216725624585759,690.1824686992323,-13273.26582824619,-249.0052176111797,0.0,1245.026088055899,-66366.32914123095,0.0,-13262.70382092724,-249.0052176111797,529.4082598995759,1244.035376740049,-66366.32914123095,-49.65824562969222,dt_005
3.37499999999995,1,T,0.0,0.0,-0.01789030515785804,0.0,0.03988615070625676,0.0,0.0,0.0,-0.04581948791566753,0.0,-0.001739071754062941,0.0,32.05429828105633,0.0,1.233345047095249,0.0,-0.001739071754062941,0.0,0.0,10.0,0.0,-32.04560292228602,10.0,-1.233345047095249,33.56963906050862,0.9546007588739468,-0.2978882192321221,0.0,0.0,-1.0,0.0,72.66919126192813,72.66919126192813,-0.4048862210097999,1.216747420370792,690.2389083248561,-13274.52469128254,-249.0033913498142,0.0,1245.016956749071,-66372.62345641271,0.0,-13263.96683713328,-249.0033913498142,529.3293142255387,1244.026736176326,-66372.62345641271,-49.64576790820525,dt_005
3.37999999999995,1,T,0.0,0.0,-0.01810614078538411,0.0,0.03987853590028856,0.0,0.0,0.0,-0.04095316188880656,0.0,-0.001424594736531264,0.0,32.05411366128501,0.0,1.237963416883906,0.0,-0.001424594736531264,0.0,0.0,10.0,0.0,-32.04699068760235,10.0,-1.237963416883906,33.57096382487807,0.9546044270511422,-0.2978764640826132,0.0,0.0,-1.0,0.0,72.66989681255134,72.66989681255134,-0.4048740797768487,1.216768456426828,690.2933874304041,-13275.73983436796,-249.001631985904,0.0,1245.00815992952,-66378.6991718398,0.0,-13265.18504448262,-249.001631985904,529.2767569607294,1244.018324357451,-66378.6991718398,-49.63594417323962,dt_005
3.38499999999995,1,T,0.0,0.0,-0.01830371850310744,0.0,0.03987078329419786,0.0,0.0,0.0,-0.03796701773165898,0.0,-0.001644835213105687,0.0,32.05400422939989,0.0,1.240698684895593,0.0,-0.001644835213105687,0.0,0.0,10.0,0.0,-32.04578005333437,10.0,-1.240698684895593,33.56980814998327,0.9546012270954948,-0.2978867187837946,0.0,0.0,-1.0,0.0,72.66928131982371,72.66928131982371,-0.4048846712784931,1.216750105455144,690.2458617763433,-13274.67978583886,-249.0031666038719,0.0,1245.015833019359,-66373.39892919431,0.0,-13264.12994128612,-249.0031666038719,529.1316634223369,1244.026376119761,-66373.39892919431,-49.6266056387627,dt_005
3.38999999999995,1,T,0.0,0.0,-0.0184866796587242,0.0,0.03986178430387891,0.0,0.0,0.0,-0.03521805799581372,0.0,-0.001954354304884683,0.0,32.05390584371442,0.0,1.243157007200566,0.0,-0.001954354304884683,0.0,0.0,10.0,0.0,-32.04413407219,10.0,-1.243157007200566,33.56823689794399,0.9545968758982591,-0.297900662176645,0.0,0.0,-1.0,0.0,72.66844442651112,72.66844442651112,-0.4048990726783775,1.216725153404872,690.1812486673491,-13273.23861602896,-249.0052571289843,0.0,1245.026285644922,-66366.19308014482,0.0,-13262.69467742018,-249.0052571289843,528.9548672363406,1244.037266980983,-66366.19308014482,-49.61582720540966,dt_005
3.39499999999995,1,T,0.0,0.0,-0.01865568213547927,0.0,0.03985125325266047,0.0,0.0,0.0,-0.03238374939287057,0.0,-0.00225764975253059,0.0,32.0538060128314,0.0,1.245651504093757,0.0,-0.00225764975253059,0.0,0.0,10.0,0.0,-32.04251776406875,10.0,-1.245651504093757,33.5666939787144,0.9545926025478656,-0.2979143554125791,0.0,0.0,-1.0,0.0,72.66762254409898,72.66762254409898,-0.40491321576818,1.216700648905963,690.1178036046551,-13271.82351067026,-249.00731451431,0.0,1245.03657257155,-66359.11755335127,0.0,-13261.28626530838,-249.00731451431,528.7588182935438,1244.048068178077,-66359.11755335127,-49.60313602090162,dt_005
3.39999999999995,1,T,0.0,0.0,-0.0188091922512006,0.0,0.03983955236034147,0.0,0.0,0.0,-0.02881984575946073,0.0,-0.002365202824047431,0.0,32.05367863910221,0.0,1.248837521587418,0.0,-0.002365202824047431,0.0,0.0,10.0,0.0,-32.04185262498197,10.0,-1.248837521587418,33.56605904244739,0.9545908438182178,-0.2979199907666871,0.0,0.0,-1.0,0.0,72.66728430315406,72.66728430315406,-0.4049190362748463,1.21669056422141,690.0916957801517,-13271.2411941238,-249.0081624730367,0.0,1245.040812365183,-66356.20597061902,0.0,-13260.71059686647,-249.0081624730367,528.5804562806503,1244.052884923267,-66356.20597061902,-49.5887484118225,dt_005
3.40499999999995,1,T,0.0,0.0,-0.01893997981676425,0.0,0.03982869317351544,0.0,0.0,0.0,-0.02333807110384077,0.0,-0.001933199878205378,0.0,32.0534739243711,0.0,1.253966871921806,0.0,-0.001933199878205378,0.0,0.0,10.0,0.0,-32.04380792498007,10.0,-1.253966871921806,33.56792555897692,0.9545960136464476,-0.2979034251738486,0.0,0.0,-1.0,0.0,72.66827858881138,72.66827858881138,-0.4049019264412095,1.216720208938763,690.1684461289722,-13272.95306190017,-249.0056719162118,0.0,1245.028359581059,-66364.76530950086,0.0,-13262.42684620523,-249.0056719162118,528.504619147196,1244.040980435051,-66364.76530950086,-49.57474315920208,dt_005
3.40999999999995,1,T,0.0,0.0,-0.0190474655609491,0.0,0.03981883843409861,0.0,0.0,0.0,-0.02002257000586262,0.0,-0.00211167125121847,0.0,32.0533542958131,0.0,1.256963866243612,0.0,-0.00211167125121847,0.0,0.0,10.0,0.0,-32.04279593955701,10.0,-1.256963866243612,33.56695952308,0.9545933380568769,-0.2979119986462936,0.0,0.0,-1.0,0.0,72.66776399995048,72.66776399995048,-0.4049107815722641,1.216704866425048,690.1287226197559,-13272.06705215298,-249.0069601060083,0.0,1245.034800530041,-66360.33526076487,0.0,-13261.54674639844,-249.0069601060083,528.3386508041598,1244.047904764284,-66360.33526076487,-49.56273986044705,dt_005
3.414999999999949,1,T,0.0,0.0,-0.01913625743211111,0.0,0.03980872806196817,0.0,0.0,0.0,-0.01524420765290986,0.0,-0.001859042610790702,0.0,32.05317683225734,0.0,1.261414371473728,0.0,-0.001859042610790702,0.0,0.0,10.0,0.0,-32.04388161920339,10.0,-1.261414371473728,33.5679959071959,0.9545962084776772,-0.297902800859682,0.0,0.0,-1.0,0.0,72.66831606074996,72.66831606074996,-0.4049012816178326,1.216721326168022,690.1713389006316,-13273.0175836646,-249.0055781773883,0.0,1245.027890886942,-66365.08791832298,0.0,-13262.5018658619,-249.0055781773883,528.2424010615307,1244.041501629598,-66365.08791832298,-49.54988707919055,dt_005
3.419999999999949,1,T,0.0,0.0,-0.01919870253495914,0.0,0.03980065462719171,0.0,0.0,0.0,-0.009948593566749313,0.0,-0.001431753316772998,0.0,32.05297630189392,0.0,1.266447012469666,0.0,-0.001431753316772998,0.0,0.0,10.0,0.0,-32.04581753531006,10.0,-1.266447012469666,33.56984393032511,0.954601326173032,-0.2978864012819125,0.0,0.0,-1.0,0.0,72.66930037648986,72.66930037648986,-0.4048843433481997,1.216750673631379,690.2473331726611,-13274.71260489038,-249.0031190532416,0.0,1245.015595266208,-66373.5630244519,0.0,-13264.19980902837,-249.0031190532416,528.2027722450779,1244.029615743515,-66373.5630244519,-49.53935414509093,dt_005
3.424999999999949,1,T,0.0,0.0,-0.01924103403350853,0.0,0.03979293261182158,0.0,0.0,0.0,-0.007030533495201967,0.0,-0.001669591457988145,0.0,32.05286999293644,0.0,1.269115248891431,0.0,-0.001669591457988145,0.0,0.0,10.0,0.0,-32.0445220356465,10.0,-1.269115248891431,33.56860724684648,0.9545979015455532,-0.2978973755588095,0.0,0.0,-1.0,0.0,72.66864169222026,72.66864169222026,-0.4048956780971111,1.216731034899941,690.1964779019836,-13273.57829699933,-249.0047639640717,0.0,1245.023819820359,-66367.89148499667,0.0,-13263.07047748878,-249.0047639640717,528.055220348473,1244.038216293391,-66367.89148499667,-49.53007492056307,dt_005
3.429999999999949,1,T,0.0,0.0,-0.01926914288759405,0.0,0.03978399424654298,0.0,0.0,0.0,-0.004215278569508025,0.0,-0.001905428635938169,0.0,32.05276936292911,0.0,1.271641775854883,0.0,-0.001905428635938169,0.0,0.0,10.0,0.0,-32.04324221974942,10.0,-1.271641775854883,33.56738553944187,0.9545945180061288,-0.2979082177326543,0.0,0.0,-1.0,0.0,72.66799093455364,72.66799093455364,-0.4049068764437148,1.216711632500892,690.146240321538,-13272.45777373554,-249.0063918034334,0.0,1245.031959017167,-66362.28886867769,0.0,-13261.95556029183,-249.0063918034334,527.8921030263863,1244.046791718032,-66362.28886867769,-49.51927897493344,dt_005
3.434999999999949,1,T,0.0,0.0,-0.01928336991067112,0.0,0.03977391641809023,0.0,0.0,0.0,-0.001477853555966229,0.0,-0.002125381861547679,0.0,32.05267332728002,0.0,1.274054013523714,0.0,-0.002125381861547679,0.0,0.0,10.0,0.0,-32.04204641797228,10.0,-1.274054013523714,33.56624403551118,0.9545913562468774,-0.2979183488453628,0.0,0.0,-1.0,0.0,72.6673828533733,72.6673828533733,-0.4049173404062158,1.216693502505165,690.0993024240377,-13271.41085473003,-249.0079153354721,0.0,1245.03957667736,-66357.05427365014,0.0,-13260.91478860406,-249.0079153354721,527.7168221954581,1244.05490233721,-66357.05427365014,-49.50704458656597,dt_005
3.439999999999949,1,T,0.0,0.0,-0.01928415222115773,0.0,0.03976278092752943,0.0,0.0,0.0,0.001162575820409273,0.0,-0.002328500548229103,0.0,32.05258254935863,0.0,1.276335433491446,0.0,-0.002328500548229103,0.0,0.0,10.0,0.0,-32.04094004661748,10.0,-1.276335433491446,33.56518790459746,0.9545884306588016,-0.2979277228664133,0.0,0.0,-1.0,0.0,72.66682021192176,72.66682021192176,-0.404927022434275,1.216676727299087,690.055876430948,-13270.44227207163,-249.0093271236539,0.0,1245.04663561827,-66352.21136035817,0.0,-13259.95284711104,-249.0093271236539,527.530651979252,1244.06250690658,-66352.21136035817,-49.49347203103787,dt_005
3.444999999999949,1,T,0.0,0.0,-0.01927202169382554,0.0,0.0397506741991253,0.0,0.0,0.0,0.003687273445629052,0.0,-0.002513885948768601,0.0,32.05249766725088,0.0,1.278470084716515,0.0,-0.002513885948768601,0.0,0.0,10.0,0.0,-32.03992823750703,10.0,-1.278470084716515,33.56422204468026,0.9545857548807742,-0.2979362961753777,0.0,0.0,-1.0,0.0,72.66630562878542,72.66630562878542,-0.4049358774668204,1.21666138495605,690.016163397068,-13269.55650878339,-249.0106200936344,0.0,1245.053100468172,-66347.78254391694,0.0,-13259.07416923362,-249.0106200936344,527.3349168767681,1244.069565762399,-66347.78254391694,-49.47866741499278,dt_005
3.449999999999949,1,T,0.0,0.0,-0.01924760175254989,0.0,0.03973768707076363,0.0,0.0,0.0,0.00607835587842748,0.0,-0.002680671384036483,0.0,32.05241927712185,0.0,1.280443009528667,0.0,-0.002680671384036483,0.0,0.0,10.0,0.0,-32.03901592020167,10.0,-1.280443009528667,33.56335116067727,0.954583342015576,-0.297944026868091,0.0,0.0,-1.0,0.0,72.66584161953038,72.66584161953038,-0.4049438622155707,1.216647550477886,689.9803564451486,-13268.757870995,-249.0117874388913,0.0,1245.058937194456,-66343.78935497502,0.0,-13258.28300936833,-249.0117874388913,527.1309918672368,1244.076040361839,-66343.78935497502,-49.46274239664499,dt_005
3.454999999999949,1,T,0.0,0.0,-0.01921160448750005,0.0,0.03972391479486689,0.0,0.0,0.0,0.008318238487884282,0.0,-0.00282795821858586,0.0,32.05234795518945,0.0,1.282239690232126,0.0,-0.00282795821858586,0.0,0.0,10.0,0.0,-32.03820816409652,10.0,-1.282239690232126,33.56258009101775,0.9545812055334448,-0.2979508718603034,0.0,0.0,-1.0,0.0,72.6654307705388,72.6654307705388,-0.4049509321736295,1.216635300977815,689.9486541991635,-13268.05078758212,-249.0128221921909,0.0,1245.064110960954,-66340.25393791062,0.0,-13257.58374230323,-249.0128221921909,526.9203143510259,1244.081891143349,-66340.25393791062,-49.44581410170201,dt_005
3.459999999999948,1,T,0.0,0.0,-0.01916294183803062,0.0,0.03971004324816658,0.0,0.0,0.0,0.01138700222291678,0.0,-0.002645005666703793,0.0,32.05224391003706,0.0,1.284861418972582,0.0,-0.002645005666703793,0.0,0.0,10.0,0.0,-32.03901888170354,10.0,-1.284861418972582,33.56335398767763,0.9545833498483576,-0.297944001772629,0.0,0.0,-1.0,0.0,72.66584312580439,72.66584312580439,-0.4049438362953561,1.216647595387582,689.9804726775704,-13268.76046343549,-249.011783647207,0.0,1245.058918236035,-66343.80231717744,0.0,-13258.30016661485,-249.011783647207,526.7645849612894,1244.077388282289,-66343.80231717744,-49.42835060775122,dt_005
3.464999999999948,1,T,0.0,0.0,-0.01909863921202536,0.0,0.03969737369538232,0.0,0.0,0.0,0.01408552016483552,0.0,-0.00249917569934145,0.0,32.05215309014258,0.0,1.287151723222312,0.0,-0.00249917569934145,0.0,0.0,10.0,0.0,-32.03965721164587,10.0,-1.287151723222312,33.56396332735113,0.954585038100578,-0.29793859272427,0.0,0.0,-1.0,0.0,72.66616778615818,72.66616778615818,-0.4049382494857697,1.216657275165575,690.0055259718599,-13269.31925140658,-249.0109667318175,0.0,1245.054833659087,-66346.59625703288,0.0,-13258.86518715956,-249.0109667318175,526.618784774447,1244.073933058573,-66346.59625703288,-49.41242659525262,dt_005
3.469999999999948,1,T,0.0,0.0,-0.01902376026161542,0.0,0.03968473381607565,0.0,0.0,0.0,0.01581631661556486,0.0,-0.00257135890719258,0.0,32.05210068885545,0.0,1.288476021505797,0.0,-0.00257135890719258,0.0,0.0,10.0,0.0,-32.03924389431949,10.0,-1.288476021505797,33.56356878104128,0.9545839449712268,-0.2979420950506491,0.0,0.0,-1.0,0.0,72.66595757059132,72.66595757059132,-0.4049418669103503,1.216651007569319,689.9893039583093,-13268.95743586731,-249.0114956026586,0.0,1245.057478013293,-66344.78717933653,0.0,-13258.51031182931,-249.0114956026586,526.4368394918397,1244.077199798512,-66344.78717933653,-49.39680655989356,dt_005
3.474999999999948,1,T,0.0,0.0,-0.01894098991119057,0.0,0.03967171326669377,0.0,0.0,0.0,0.01728975332443572,0.0,-0.002636675921495892,0.0,32.05205902437717,0.0,1.289530962817333,0.0,-0.002636675921495892,0.0,0.0,10.0,0.0,-32.03887564476968,10.0,-1.289530962817333,33.56321725611262,0.954582971003314,-0.2979452155522657,0.0,0.0,-1.0,0.0,72.66577027259123,72.66577027259123,-0.4049450899656146,1.216645423262402,689.9748509558725,-13268.63507696006,-249.0119670540552,0.0,1245.059835270276,-66343.1753848003,0.0,-13258.19505993322,-249.0119670540552,526.2514211831003,1244.080198268862,-66343.1753848003,-49.38070147898694,dt_005
3.479999999999948,1,T,0.0,0.0,-0.01885140556137615,0.0,0.0396584196772827,0.0,0.0,0.0,0.01854206311439495,0.0,-0.002680594527258863,0.0,32.05202651243064,0.0,1.290356200899666,0.0,-0.002680594527258863,0.0,0.0,10.0,0.0,-32.03862353979435,10.0,-1.290356200899666,33.56297660108032,0.954582304203707,-0.2979473518948293,0.0,0.0,-1.0,0.0,72.66564204543974,72.66564204543974,-0.4049472965198514,1.216641600158212,689.9649564738572,-13268.41439136667,-249.0122899462547,0.0,1245.061449731273,-66342.07195683336,0.0,-13257.98154246199,-249.0122899462547,526.0664223872753,1244.082467797265,-66342.07195683336,-49.36422719346353,dt_005
3.484999999999948,1,T,0.0,0.0,-0.01875614127763415,0.0,0.03964495855894058,0.0,0.0,0.0,0.01956189458233873,0.0,-0.002703707600071517,0.0,32.05200345857821,0.0,1.290943774787538,0.0,-0.002703707600071517,0.0,0.0,10.0,0.0,-32.03848492057786,10.0,-1.290943774787538,33.56284427765464,0.954581937559694,-0.2979485265692385,0.0,0.0,-1.0,0.0,72.66557153931515,72.66557153931515,-0.4049485098010178,1.216639498011691,689.9595160537331,-13268.29304886909,-249.0124675343332,0.0,1245.062337671666,-66341.46524434544,0.0,-13257.86737555148,-249.0124675343332,525.8831457228705,1244.08401942494,-66341.46524434544,-49.34751564080462,dt_005
3.489999999999948,1,T,0.0,0.0,-0.01865637224862408,0.0,0.0396314320778061,0.0,0.0,0.0,0.02034414493818933,0.0,-0.002706759445251701,0.0,32.05198992398561,0.0,1.291291859964681,0.0,-0.002706759445251701,0.0,0.0,10.0,0.0,-32.03845612675935,10.0,-1.291291859964681,33.56281679159667,0.9545818614002926,-0.2979487705723127,0.0,0.0,-1.0,0.0,72.6655568937972,72.6655568937972,-0.4049487618235365,1.216639061354241,689.9583859790988,-13268.26784382654,-249.0125044268769,0.0,1245.062522134385,-66341.33921913273,0.0,-13257.84930243609,-249.0125044268769,525.702814731366,1244.084871127241,-66341.33921913273,-49.33069486588037,dt_005
3.494999999999948,1,T,0.0,0.0,-0.01855328690723391,0.0,0.03961793828340573,0.0,0.0,0.0,0.02088861386133944,0.0,-0.002690652765430327,0.0,32.05198578040062,0.0,1.291403398569965,0.0,-0.002690652765430327,0.0,0.0,10.0,0.0,-32.03853251657347,10.0,-1.291403398569965,33.56288971193535,0.9545820634502816,-0.2979481232345702,0.0,0.0,-1.0,0.0,72.6655957482089,72.6655957482089,-0.4049480932103313,1.216640219802062,689.9613840620157,-13268.33471269896,-249.0124065543374,0.0,1245.062032771687,-66341.67356349478,0.0,-13257.92321135599,-249.0124065543374,525.5265645047232,1244.085047693531,-66341.67356349478,-49.3138880534523,dt_005
3.499999999999948,1,T,0.0,0.0,-0.01844807218170573,0.0,0.03960457004918175,0.0,0.0,0.0,0.02119610266954826,0.0,-0.002656554764607781,0.0,32.051990866541,0.0,1.291282167689581,0.0,-0.002656554764607781,0.0,0.0,10.0,0.0,-32.03870809271797,10.0,-1.291282167689581,33.56305731381443,0.9545825278417338,-0.2979466353884286,0.0,0.0,-1.0,0.0,72.66568505146213,72.66568505146213,-0.404946556465036,1.216642882386683,689.9682749533652,-13268.48840638926,-249.0121816399424,0.0,1245.060908199712,-66342.44203194628,0.0,-13258.08380870363,-249.0121816399424,525.3554148163472,1244.084583131841,-66342.44203194628,-49.29721230218699,dt_005
3.504999999999947,1,T,0.0,0.0,-0.01834190348733839,0.0,0.03959141378181368,0.0,0.0,0.0,0.0212704118319682,0.0,-0.002605884644741686,0.0,32.05200491098428,0.0,1.290934733947284,0.0,-0.002605884644741686,0.0,0.0,10.0,0.0,-32.03897548776057,10.0,-1.290934733947284,33.56331256454468,0.9545832350769105,-0.2979443694888362,0.0,0.0,-1.0,0.0,72.66582105482651,72.66582105482651,-0.4049442160964293,1.216646937339368,689.9787695620104,-13268.72247725926,-249.0118392069752,0.0,1245.059196034876,-66343.61238629631,0.0,-13258.32460671578,-249.0118392069752,525.1902526513447,1244.083520768359,-66343.61238629631,-49.28077701919818,dt_005
3.509999999999947,1,T,0.0,0.0,-0.01823593112722782,0.0,0.03957854824489126,0.0,0.0,0.0,0.02111778326341335,0.0,-0.002540280166303852,0.0,32.05202755614028,0.0,1.290369858547064,0.0,-0.002540280166303852,0.0,0.0,10.0,0.0,-32.03932615530876,10.0,-1.290369858547064,33.56364730606989,0.954584162535713,-0.29794139798959,0.0,0.0,-1.0,0.0,72.66599940939702,72.66599940939702,-0.4049411469411948,1.216652254997118,689.9925325478297,-13269.02944621788,-249.0113903200034,0.0,1245.056951600017,-66345.14723108942,0.0,-13258.63809103558,-249.0113903200034,525.0318233571896,1244.081912011875,-66345.14723108942,-49.26468240436574,dt_005
3.514999999999947,1,T,0.0,0.0,-0.01813126806144644,0.0,0.03956604334487539,0.0,0.0,0.0,0.02074690889011974,0.0,-0.002461645851637103,0.0,32.05205835978351,0.0,1.289598466931811,0.0,-0.002461645851637103,0.0,0.0,10.0,0.0,-32.03975013052532,10.0,-1.289598466931811,33.56405202633462,0.9545852838443546,-0.2979378053684913,0.0,0.0,-1.0,0.0,72.6662150445537,72.6662150445537,-0.4049374362554076,1.216658684178938,690.0091729112296,-13269.40059278972,-249.0108478756363,0.0,1245.054239378182,-66347.00296394859,0.0,-13259.01551156937,-249.0108478756363,524.8807063426766,1244.079817865374,-66347.00296394859,-49.24901799670313,dt_005
3.519999999999947,1,T,0.0,0.0,-0.01802897768463782,0.0,0.03955395898606794,0.0,0.0,0.0,0.02016892287841065,0.0,-0.002372078433157518,0.0,32.05209679708803,0.0,1.288633604327356,0.0,-0.002372078433157518,0.0,0.0,10.0,0.0,-32.04023640492225,10.0,-1.288633604327356,33.56451621703052,0.9545865698688408,-0.2979336849469034,0.0,0.0,-1.0,0.0,72.66646235887099,72.66646235887099,-0.4049331804293341,1.216666057877813,690.0282586910242,-13269.82628289244,-249.0102261058648,0.0,1245.051130529324,-66349.1314144622,0.0,-13259.44721059476,-249.0102261058648,524.7373129422062,1244.077306500088,-66349.1314144622,-49.23386115098468,dt_005
3.524999999999947,1,T,0.0,0.0,-0.01793006586858621,0.0,0.03954234392171752,0.0,0.0,0.0,0.01939569713693806,0.0,-0.002273940571892597,0.0,32.05214232967915,0.0,1.28748869576005,0.0,-0.002273940571892597,0.0,0.0,10.0,0.0,-32.04077262681969,10.0,-1.28748869576005,33.56502808763248,0.9545879879250144,-0.2979291414233806,0.0,0.0,-1.0,0.0,72.6667350680593,72.6667350680593,-0.4049284876040792,1.216674188727079,690.049305195679,-13270.29570630249,-249.0095409440439,0.0,1245.04770472022,-66351.47853151246,0.0,-13259.92236102136,-249.0095409440439,524.6018608392404,1244.074455139473,-66351.47853151246,-49.21927568046945,dt_005
