time,load_ID,sail_enable,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate,V_CG_BODY_X,V_CG_BODY_Y,V_CG_BODY_Z,OMEGA_BODY_X,OMEGA_BODY_Y,OMEGA_BODY_Z,V_WIND_BODY_X,V_WIND_BODY_Y,V_WIND_BODY_Z,V_REL_BODY_X,V_REL_BODY_Y,V_REL_BODY_Z,V_REL_H_MAG,E_UPSTREAM_X,E_UPSTREAM_Y,E_UPSTREAM_Z,C_CHORD_X,C_CHORD_Y,C_CHORD_Z,ALPHA_RAW_DEG,ALPHA_DB_DEG,CL,CD,Q_DYNAMIC,FX_BODY,FY_BODY,FZ_BODY,MX_BODY,MY_BODY,MZ_BODY,FX_PLANNING,FY_PLANNING,FZ_PLANNING,MX_PLANNING,MY_PLANNING,MZ_PLANNING
.2750000000000000E-01,1,T,.000000000000000,.000000000000000,.3176484784858520E-03,.000000000000000,.1872594904595693E-03,.000000000000000,.000000000000000,.000000000000000,.2739032516783378E-01,.000000000000000,.1381379870648080E-01,.000000000000000,32.07797864151485,.000000000000000,.3339723165366593E-01,.000000000000000,.1381379870648080E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.14704763504726,10.00000000000000,-.3339723165366593E-01,33.66649182273076,.9548677600361789,-.2970312455676850,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.72062020180658,72.72062020180658,-.4040012232237386,1.218280778893302,694.2275113856234,-13363.51191374003,-248.8835396690477,.000000000000000,1244.417698345238,-66817.55956870012,.000000000000000,-13363.51167943679,-248.8835396690477,2.502444417092173,1244.417676526790,-66817.55956870012,-.2330290227490955
.3000000000000000E-01,1,T,.000000000000000,.000000000000000,.3903678598203264E-03,.000000000000000,.2234866306884471E-03,.000000000000000,.000000000000000,.000000000000000,.3075018398651318E-01,.000000000000000,.1516745818925873E-01,.000000000000000,32.07797665969548,.000000000000000,.3791918379677468E-01,.000000000000000,.1516745818925873E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.15381395064178,10.00000000000000,-.3791918379677468E-01,33.67295281932498,.9548854869712714,-.2969742527082739,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.72403996329753,72.72403996329753,-.4039423753969023,1.218382739393353,694.4939978381476,-13369.45894004296,-248.8761775038130,.000000000000000,1244.380887519065,-66847.29470021478,.000000000000000,-13369.45860616563,-248.8761775038130,2.987895307765365,1244.380856442971,-66847.29470021478,-.2781024895297048
.3249999999999999E-01,1,T,.000000000000000,.000000000000000,.4715339107613632E-03,.000000000000000,.2630642853901488E-03,.000000000000000,.000000000000000,.000000000000000,.3423761746126597E-01,.000000000000000,.1647988658867411E-01,.000000000000000,32.07797421640061,.000000000000000,.4267618820459446E-01,.000000000000000,.1647988658867411E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.16037364934397,10.00000000000000,-.4267618820459446E-01,33.67921663675416,.9549026628560988,-.2969190200548486,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.72735404599511,72.72735404599511,-.4038853461083904,1.218481549070562,694.7524003750688,-13375.22575460525,-248.8691156187951,.000000000000000,1244.345578093976,-66876.12877302626,.000000000000000,-13375.22529180360,-248.8691156187951,3.518544164484949,1244.345535037866,-66876.12877302626,-.3273428765041750
.3500000000000000E-01,1,T,.000000000000000,.000000000000000,.5616459540465686E-03,.000000000000000,.3058543307588921E-03,.000000000000000,.000000000000000,.000000000000000,.3775189418809025E-01,.000000000000000,.1774498021335648E-01,.000000000000000,32.07797128606065,.000000000000000,.4756308269961243E-01,.000000000000000,.1774498021335648E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.16669618712743,10.00000000000000,-.4756308269961243E-01,33.68525409723011,.9549192086923413,-.2968658027971439,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.73054714406189,72.73054714406189,-.4038303987436100,1.218576751579995,695.0015104519119,-13380.78536694353,-248.8623793729743,.000000000000000,1244.311896864871,-66903.92683471767,.000000000000000,-13380.78474107823,-248.8623793729743,4.092571089627019,1244.311838664129,-66903.92683471767,-.3805781765372831
.3750000000000000E-01,1,T,.000000000000000,.000000000000000,.6603489951825241E-03,.000000000000000,.3518328580104613E-03,.000000000000000,.000000000000000,.000000000000000,.4120864598879809E-01,.000000000000000,.1903561041449548E-01,.000000000000000,32.07796784907450,.000000000000000,.5249473211252768E-01,.000000000000000,.1903561041449548E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.17314590114697,10.00000000000000,-.5249473211252768E-01,33.69141310744461,.9549360781794530,-.2968115337907971,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.73380329131301,72.73380329131301,-.4037743664179361,1.218673833906597,695.2556817706005,-13386.45811678314,-248.8555787580037,.000000000000000,1244.277893790019,-66932.29058391570,.000000000000000,-13386.45728825269,-248.8555787580037,4.709795720697070,1244.277816777704,-66932.29058391570,-.4377778384995585
.4000000000000000E-01,1,T,.000000000000000,.000000000000000,.7673824612746365E-03,.000000000000000,.4009959813092554E-03,.000000000000000,.000000000000000,.000000000000000,.4443750483069525E-01,.000000000000000,.2028596404407077E-01,.000000000000000,32.07796393474370,.000000000000000,.5730064371929147E-01,.000000000000000,.2028596404407077E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.17939375496405,10.00000000000000,-.5730064371929147E-01,33.69737945949239,.9549524108735783,-.2967589812739295,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.73695639416252,72.73695639416252,-.4037201072975335,1.218767843954987,695.5019467426746,-13391.95458248769,-248.8490594895437,.000000000000000,1244.245297447718,-66959.77291243844,.000000000000000,-13391.95350578944,-248.8490594895437,5.370119825536405,1244.245197411781,-66959.77291243844,-.4989373506681379
.4250000000000000E-01,1,T,.000000000000000,.000000000000000,.8826330402491717E-03,.000000000000000,.4532451679649989E-03,.000000000000000,.000000000000000,.000000000000000,.4776154081467140E-01,.000000000000000,.2152375957245851E-01,.000000000000000,32.07795939044242,.000000000000000,.6230072680802261E-01,.000000000000000,.2152375957245851E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.18557818830471,10.00000000000000,-.6230072680802261E-01,33.70328534899048,.9549685692367902,-.2967069796446278,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.74007639118551,72.74007639118551,-.4036664178677224,1.218860866950148,695.7457590307291,-13397.39647506125,-248.8426727926972,.000000000000000,1244.213363963486,-66986.98237530625,.000000000000000,-13397.39509893978,-248.8426727926972,6.072305007726015,1244.213236163377,-66986.98237530625,-.5639336758256657
.4500000000000001E-01,1,T,.000000000000000,.000000000000000,.1006047156022649E-02,.000000000000000,.5086365995148444E-03,.000000000000000,.000000000000000,.000000000000000,.5097284498286609E-01,.000000000000000,.2278626051075066E-01,.000000000000000,32.07795425691825,.000000000000000,.6728887455616706E-01,.000000000000000,.2278626051075066E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.19188555947200,10.00000000000000,-.6728887455616706E-01,33.70930874215818,.9549850400584325,-.2966539621589335,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.74325728328165,72.74325728328165,-.4036116805453230,1.218955705537455,695.9944662229119,-13402.94779519547,-248.8362271816317,.000000000000000,1244.181135908159,-67014.73897597735,.000000000000000,-13402.94606144922,-248.8362271816317,6.817229496074269,1244.180974966371,-67014.73897597735,-.6328360348618808
.4750000000000001E-01,1,T,.000000000000000,.000000000000000,.1137697289857089E-02,.000000000000000,.5671455867801906E-03,.000000000000000,.000000000000000,.000000000000000,.5435694372628770E-01,.000000000000000,.2401730186375058E-01,.000000000000000,32.07794834573151,.000000000000000,.7254982125620453E-01,.000000000000000,.2401730186375058E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.19803485505027,10.00000000000000,-.7254982125620453E-01,33.71518127679327,.9550010895896537,-.2966022907574626,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.74635736152739,72.74635736152739,-.4035583338811574,1.219048134652459,696.2369872228070,-13408.36120355641,-248.8300092671893,.000000000000000,1244.150046335946,-67041.80601778207,.000000000000000,-13408.35904712918,-248.8300092671893,7.604492474882346,1244.149846242960,-67041.80601778207,-.7056141702445166
.5000000000000001E-01,1,T,.000000000000000,.000000000000000,.1277640078294236E-02,.000000000000000,.6287033361937806E-03,.000000000000000,.000000000000000,.000000000000000,.5762593673424750E-01,.000000000000000,.2522306661567540E-01,.000000000000000,32.07794176372374,.000000000000000,.7779345978536333E-01,.000000000000000,.2522306661567540E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-32.20405709680211,10.00000000000000,-.7779345978536333E-01,33.72093257153619,.9550167993866673,-.2965517035682753,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.74939234088954,72.74939234088954,-.4035061074494518,1.219138622838325,696.4745422651304,-13413.66392591235,-248.8239831347538,.000000000000000,1244.119915673769,-67068.31962956175,.000000000000000,-13413.66127491715,-248.8239831347538,8.433214705240076,1244.119669793453,-67068.31962956175,-.7821822900806312
