     0.05220    -0.45770     0.88757    -3.54826   114.96403    59.49237     3.92374
     0.05732    -0.43317     0.89949    -2.95519   114.49463    55.32574     4.13460
     0.06085    -0.40555     0.91205    -2.28053   114.07905    50.87806     4.40308
     0.06062    -0.37772     0.92393    -1.56807   113.57540    46.53467     4.71699
    -0.00294    -0.08850     0.99607    -0.69251   134.99792    11.99239     1.60113
    -0.00398    -0.07176     0.99741    -0.39061   133.21402     9.58264     1.97205
    -0.00430    -0.06022     0.99818    -0.15118   131.33988     7.92272     2.35123
    -0.00450    -0.05125     0.99868     0.06537   129.42793     6.64288     2.76633
    -0.00470    -0.04411     0.99902     0.26825   127.49471     5.63085     3.21629
    -0.00482    -0.03830     0.99925     0.46430   125.54762     4.81462     3.70391
    -0.00503    -0.03357     0.99942     0.65461   123.59295     4.15430     4.22228
    -0.86261    -0.23390     0.44855    -0.85520   -57.72951   -31.74866     2.16070
    -0.88803    -0.31952     0.33062    -0.79840   -41.78228   -42.52395     1.82750
    -0.89519    -0.37898     0.23453    -0.77643   -29.00935   -49.83987     0.85733
    -0.90462    -0.41521     0.09623    -0.94703   -10.48013   -54.12019     0.01734
    -0.91382    -0.32435     0.24440    -1.01869   -30.64538   -44.47835     0.97921
    -0.92121    -0.34061     0.18804    -0.86690   -22.92041   -45.76451     0.66980
    -0.92126    -0.35826     0.15143    -0.81590   -17.99430   -47.53624     0.11680
    -0.74271    -0.62392     0.24310    -1.09224   -30.69127   -82.10566     2.06113
    -0.73986    -0.54091     0.40003    -0.99897   -51.34683   -71.27770     4.11136
    -0.72401    -0.40291     0.55988    -0.96365   -72.39513   -53.34479     4.05862
    -0.72330    -0.23569     0.64907    -0.96181   -83.97770   -31.56569     4.20232
    -0.55219    -0.78077     0.29239    -1.23938   -37.35553  -102.09190     3.58838
    -0.51386    -0.66529     0.54161    -0.98595   -70.27793   -87.26179     4.97963
    -0.47756    -0.47986     0.73598    -0.99954   -95.96674   -63.21879     4.79941
    -0.47318    -0.32030     0.82068    -1.60204  -106.90625   -42.64789     4.61296
    -0.53871    -0.83023     0.14319    -1.51785   -17.27146  -105.85026     0.14774
    -0.48985    -0.75976     0.42757    -0.56322   -54.54554   -97.56721     2.32459
    -0.48361    -0.64128     0.59571    -0.62425   -76.33440   -82.68053     4.71793
